ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
100226083,Pesona Villa (Taman Melawati),,RM 1 500 per month,Kuala Lumpur - Taman Melawati,Apartment,3,1,2,1121 sq.ft.,Partially Furnished,"Security, Swimming Pool, Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100002571,Impiana Sky Residensi,2021,RM 1 600 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Playground, Gymnasium, Security, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100225781,Menara Menjalara,,RM 1 500 per month,Kuala Lumpur - Bandar Menjalara,Condominium,3,,2,1076 sq.ft.,Partially Furnished,"Swimming Pool, Parking, Security, Playground, Tennis Court",,Kuala Lumpur
100225784,Setia SKY Residences,2011,RM 2 500 per month,Kuala Lumpur - KLCC,Condominium,3,2,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100225817,Sunway Mont Residences,,RM 12 000 per month,Kuala Lumpur - Mont Kiara,Condominium,5,3,4,1945 sq.ft.,Fully Furnished,"Minimart, Security, Playground, Gymnasium, Parking, Swimming Pool, Lift, Barbeque area, Multipurpose hall, Club house, Tennis Court",,Kuala Lumpur
100225975,Desa Putra (Wangsa Maju),2007,RM 2 500 per month,Kuala Lumpur - Wangsa Maju,Condominium,4,1,2,1246 sq.ft.,Fully Furnished,"Parking, Security, Playground, Lift, Swimming Pool, Gymnasium","Near KTM/LRT, Cooking Allowed",Kuala Lumpur
100225483,Sky Awani Residensi,,RM 1 300 per month,Kuala Lumpur - Sentul,Condominium,3,1,2,850 sq.ft.,Partially Furnished,"Barbeque area, Parking, Swimming Pool, Jogging Track, Club house, Sauna, Playground, Security, Minimart",,Kuala Lumpur
100225738,Sri Putramas,2004,RM 1 500 per month,Kuala Lumpur - Jalan Kuching,Condominium,3,1,2,1100 sq.ft.,Partially Furnished,"Security, Tennis Court, Sauna, Minimart, Swimming Pool, Parking, Playground, Gymnasium, Barbeque area",,Kuala Lumpur
100225664,PV9 Residences @ Taman Melati,2022,RM 2 200 per month,Kuala Lumpur - Setapak,Service Residence,3,5,2,1000 sq.ft.,Partially Furnished,,,Kuala Lumpur
100225454,Residensi Alam Damai (PR1MA @ Alam Damai),,RM 1 500 per month,Kuala Lumpur - Cheras,Apartment,3,,2,995 sq.ft.,Partially Furnished,,,Kuala Lumpur
100225133,Residensi Rampai II,2021,RM 2 200 per month,Kuala Lumpur - Setapak,Apartment,4,2,2,950 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Multipurpose hall, Security, Barbeque area, Playground, Swimming Pool, Parking, Sauna",,Kuala Lumpur
100156744,The Vistana,,RM 1 850 per month,Kuala Lumpur - Titiwangsa,Condominium,2,,2,1066 sq.ft.,Partially Furnished,"Swimming Pool, Squash Court, Minimart, Playground, Sauna, Security, Parking, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
99738545,Lucentia Residence @ Bukit Bintang City Centre KL,2021,RM 4 500 per month,Kuala Lumpur - KLCC,Service Residence,2,1,2,859 sq.ft.,Fully Furnished,"Barbeque area, Security, Playground, Lift, Swimming Pool",,Kuala Lumpur
98947380,Secoya Residences,2019,RM 3 900 per month,Kuala Lumpur - Pantai,Condominium,3,2,3,1360 sq.ft.,Fully Furnished,"Security, Jogging Track, Barbeque area, Sauna, Playground, Swimming Pool, Multipurpose hall, Parking, Gymnasium, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
100224700,8 Kinrara,2016,RM 1 800 per month,Kuala Lumpur - Puchong,Service Residence,3,,2,1096 sq.ft.,Partially Furnished,"Playground, Gymnasium, Swimming Pool, Jogging Track, Security",,Kuala Lumpur
100224951,Impiana Sky Residensi,2021,RM 1 900 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,,2,850 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Playground, Security, Gymnasium, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
100224885,Kaleidoscope,,RM 2 900 per month,Kuala Lumpur - Setiawangsa,Condominium,3,,2,1196 sq.ft.,Partially Furnished,,,Kuala Lumpur
100224648,Cemara Apartment Bandar Sri Permaisuri 56000 KL,,RM 1 300 per month,Kuala Lumpur - Cheras,Apartment,3,1,2,750 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100224728,Majestic Maxim,2021,RM 1 400 per month,Kuala Lumpur - Cheras,Service Residence,2,,2,670 sq.ft.,Partially Furnished,"Security, Swimming Pool, Jogging Track, Barbeque area, Parking, Playground, Gymnasium, Lift",,Kuala Lumpur
99831042,Kiaramas Sutera,2004,RM 3 000 per month,Kuala Lumpur - Mont Kiara,Condominium,4,2,3,1597 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Gymnasium, Sauna, Security, Squash Court, Multipurpose hall, Club house, Playground, Tennis Court, Barbeque area, Parking, Jogging Track",,Kuala Lumpur
100224258,Berlian Residence @ Setapak,,RM 1 500 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,900 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium",Cooking Allowed,Kuala Lumpur
100224573,Pangsapuri Sri Penara,,RM 1 000 per month,Kuala Lumpur - Cheras,Flat,3,,2,650 sq.ft.,Partially Furnished,"Parking, Jogging Track, Security, Lift, Playground, Gymnasium, Minimart, Multipurpose hall, Club house",Near KTM/LRT,Kuala Lumpur
100224114,Berlian Residence @ Setapak,,RM 1 200 per month,Kuala Lumpur - Setapak,Condominium,2,1,2,900 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium",Cooking Allowed,Kuala Lumpur
100224120,PangsaRia,,RM 1 000 per month,Kuala Lumpur - Desa Petaling,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Parking, Security, Playground, Swimming Pool, Gymnasium",,Kuala Lumpur
100224142,Putra Villa,2007,RM 1 800 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,1076 sq.ft.,Fully Furnished,,,Kuala Lumpur
98974991,The Hamstead,,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,,2,947 sq.ft.,Partially Furnished,,,Kuala Lumpur
100224298,Anjung Hijau,,RM 1 950 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,,2,1100 sq.ft.,Partially Furnished,"Playground, Parking, Jogging Track, Barbeque area, Security, Minimart, Lift",Air-Cond,Kuala Lumpur
99705161,Ritchie's Pavilion,,RM 3 500 per month,Kuala Lumpur - Ampang Hilir,Condominium,2,,2,880 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Security, Swimming Pool, Parking","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
92764322,Suasana Lumayan,2015,RM 1 650 per month,Kuala Lumpur - Cheras,Condominium,4,1,2,1145 sq.ft.,Partially Furnished,"Sauna, Playground, Security, Minimart, Gymnasium",Near KTM/LRT,Kuala Lumpur
99824629,Mont Kiara Pines,1993,RM 2 700 per month,Kuala Lumpur - Mont Kiara,Condominium,3,1,2,1300 sq.ft.,Fully Furnished,,,Kuala Lumpur
99274322,Villa Angsana,1999,RM 1 600 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,1323 sq.ft.,Fully Furnished,"Security, Playground, Tennis Court, Barbeque area, Swimming Pool, Multipurpose hall, Parking, Minimart, Gymnasium, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100223741,The Tamarind,2005,RM 580 000 per month,Kuala Lumpur - Sentul,Condominium,4,1,3,1345 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Club house, Gymnasium, Tennis Court, Barbeque area, Parking, Security, Playground, Lift, Multipurpose hall, Jogging Track",,Kuala Lumpur
100223905,Kaleidoscope,,RM 2 900 per month,Kuala Lumpur - Setiawangsa,Condominium,3,,2,1196 sq.ft.,Partially Furnished,,,Kuala Lumpur
100075932,Berlian Residence @ Setapak,,RM 1 200 per month,Kuala Lumpur - Setapak,Condominium,2,1,2,900 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium",Cooking Allowed,Kuala Lumpur
100075778,Berlian Residence @ Setapak,,RM 1 500 per month,Kuala Lumpur - Setapak,Condominium,3,1,2,900 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium",Cooking Allowed,Kuala Lumpur
98798782,Vista Komanwel C,,RM 1 800 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,1,2,1240 sq.ft.,Fully Furnished,"Lift, Minimart, Swimming Pool, Sauna, Playground, Jogging Track, Gymnasium, Parking, Security, Barbeque area, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99741162,Bukit Segambut,,RM 1 250 per month,Kuala Lumpur - Segambut,Apartment,3,1,2,955 sq.ft.,Partially Furnished,"Security, Parking, Minimart, Playground, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed",Kuala Lumpur
92277539,Seri Maya,2008,RM 1 600 per month,Kuala Lumpur - Setiawangsa,Condominium,3,1,2,1250 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Security, Gymnasium, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100223419,TR Residence,,RM 2 300 per month,Kuala Lumpur - Titiwangsa,Service Residence,2,1,1,710 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Playground, Barbeque area, Jogging Track, Multipurpose hall, Security, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur
98956203,M City,2016,RM 2 400 per month,Kuala Lumpur - KL City,Service Residence,2,1,2,890 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track, Sauna, Parking, Barbeque area, Security, Gymnasium, Lift, Minimart, Squash Court",,Kuala Lumpur
100223544,The Annex @ Medan Connaught,2019,RM 1 300 per month,Kuala Lumpur - Cheras,Service Residence,2,1,1,595 sq.ft.,Not Furnished,"Playground, Gymnasium, Security, Swimming Pool, Parking",,Kuala Lumpur
100223511,Rose Vista,,RM 1 400 per month,Kuala Lumpur - Ampang,Condominium,3,1,2,1000 sq.ft.,Fully Furnished,"Barbeque area, Security, Playground, Parking, Swimming Pool, Lift, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100223227,KL Traders Square Residences,2019,RM 1 900 per month,Kuala Lumpur - Gombak,Service Residence,4,1,2,940 sq.ft.,Fully Furnished,,,Kuala Lumpur
100223226,Bukit Mas Apartment,,RM 1 400 per month,Kuala Lumpur - Taman Melawati,Apartment,3,,2,950 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed",Kuala Lumpur
100223145,Puncak Banyan,2007,RM 1 200 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,806 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Minimart",,Kuala Lumpur
95834266,,,RM 4 600 per month,Kuala Lumpur - Mont Kiara,Condominium,5,2,3,1977 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
99520986,KL Traders Square Residences,2019,RM 1 500 per month,Kuala Lumpur - Gombak,Service Residence,4,1,2,940 sq.ft.,Partially Furnished,,,Kuala Lumpur
100222847,Residensi Jalilmas,,RM 1 200 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,800 sq.ft.,Partially Furnished,"Security, Minimart, Multipurpose hall, Parking, Lift, Playground, Jogging Track","Cooking Allowed, Near KTM/LRT, Internet, Washing Machine",Kuala Lumpur
100222576,PV9 Residences @ Taman Melati,2022,RM 550 per month,Kuala Lumpur - Setapak,Condominium,3,3,2,850 sq.ft.,Fully Furnished,"Parking, Lift, Security, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
100222830,Residensi Platinum Teratai,,RM 2 000 per month,Kuala Lumpur - Setapak,Service Residence,3,1,2,928 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Multipurpose hall, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
98797077,,,RM 1 650 per month,Kuala Lumpur - Taman Desa,Service Residence,3,2,2,921 sq.ft.,Not Furnished,"Security, Gymnasium, Minimart, Swimming Pool, Multipurpose hall, Parking, Playground, Lift","Air-Cond, Cooking Allowed",Kuala Lumpur
100222758,3 Residen,2010,RM 2 600 per month,Kuala Lumpur - Taman Melawati,Condominium,2,2,2,1206 sq.ft.,Fully Furnished,"Playground, Minimart, Barbeque area, Swimming Pool, Gymnasium, Security, Sauna",,Kuala Lumpur
100222499,Panorama Residences (Sentul),2014,RM 1 450 per month,Kuala Lumpur - Sentul,Condominium,3,,2,1100 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Jogging Track, Multipurpose hall, Security, Gymnasium, Tennis Court, Playground","Air-Cond, Cooking Allowed",Kuala Lumpur
99684408,Teratai Mewah Apartment,,RM 1 200 per month,Kuala Lumpur - Setapak,Apartment,3,,2,654 sq.ft.,Partially Furnished,"Parking, Security, Playground, Lift",,Kuala Lumpur
99966256,Arena Green,2000,RM 1 150 per month,Kuala Lumpur - Bukit Jalil,Condominium,2,1,2,786 sq.ft.,Not Furnished,"Minimart, Parking, Playground, Security","Air-Cond, Cooking Allowed",Kuala Lumpur
100222153,PV18 Residence,,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,3,1,2,926 sq.ft.,Partially Furnished,"Swimming Pool, Multipurpose hall, Gymnasium, Barbeque area, Minimart, Lift, Security, Parking","Air-Cond, Cooking Allowed",Kuala Lumpur
100222379,Taman Ikan Emas,,RM 800 per month,Kuala Lumpur - KL City,Others,2,,1,700 sq.ft.,Not Furnished,,"Air-Cond, Cooking Allowed",Kuala Lumpur
99837379,Teratai Mewah Apartment,,RM 1 000 per month,Kuala Lumpur - Setapak,Apartment,3,,2,654 sq.ft.,Not Furnished,"Security, Parking, Playground, Lift",,Kuala Lumpur
100222344,Bayu Tasik 2,1998,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,1,2,920 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100222040,Hedgeford 10 Residences @ Wangsa Maju,2015,RM 1 360 per month,Kuala Lumpur - Wangsa Maju,Service Residence,1,1,1,506 sq.ft.,Fully Furnished,"Swimming Pool, Security, Sauna, Minimart, Parking, Jogging Track, Lift, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100222300,Seasons Garden Residences @ Wangsa Maju,2017,RM 1 600 per month,Kuala Lumpur - Wangsa Maju,Apartment,4,2,2,850 sq.ft.,Partially Furnished,"Parking, Security, Minimart, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
100222294,Platinum Hill PV 5,2006,RM 1 450 per month,Kuala Lumpur - Setapak,Condominium,4,1,2,1200 sq.ft.,Partially Furnished,"Gymnasium, Tennis Court, Squash Court, Barbeque area, Security, Minimart, Jogging Track, Multipurpose hall, Sauna",Air-Cond,Kuala Lumpur
100222292,Seasons Garden Residences @ Wangsa Maju,2017,RM 1 799 per month,Kuala Lumpur - Wangsa Maju,Apartment,4,1,2,850 sq.ft.,Fully Furnished,"Parking, Security, Minimart, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
99721333,Cheras Ria,,RM 700 per month,Kuala Lumpur - Cheras,Flat,2,,1,700 sq.ft.,Not Furnished,"Jogging Track, Minimart, Playground, Parking","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
99570511,Pangsapuri Cemara (Cheras),2002,RM 1 200 per month,Kuala Lumpur - Cheras,Apartment,3,,2,730 sq.ft.,Not Furnished,"Security, Minimart, Swimming Pool, Parking",,Kuala Lumpur
100222263,Zeta Deskye Residence,2016,RM 1 600 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,1037 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Lift, Security","Air-Cond, Washing Machine, Cooking Allowed",Kuala Lumpur
100221912,Kelumpuk Pinang,,RM 1 200 per month,Kuala Lumpur - Setiawangsa,Flat,2,,1,600 sq.ft.,Partially Furnished,"Parking, Security, Playground","Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100221789,Sri Lojing,,RM 2 200 per month,Kuala Lumpur - Wangsa Maju,Condominium,4,2,3,1700 sq.ft.,Partially Furnished,"Swimming Pool, Playground, Gymnasium, Barbeque area, Security, Parking, Lift","Air-Cond, Cooking Allowed",Kuala Lumpur
100221855,Danau Idaman,2000,RM 1 800 per month,Kuala Lumpur - Taman Desa,Condominium,3,,2,910 sq.ft.,Partially Furnished,"Sauna, Gymnasium, Tennis Court, Security, Minimart, Squash Court, Parking, Playground, Swimming Pool","Air-Cond, Washing Machine",Kuala Lumpur
100179110,Sri Endah Apartment,,RM 850 per month,Kuala Lumpur - Sri Petaling,Apartment,3,,1,650 sq.ft.,Partially Furnished,"Minimart, Parking, Playground",,Kuala Lumpur
99723420,Pandan Cahaya Shop Apartment,,RM 900 per month,Kuala Lumpur - KLCC,Apartment,2,,1,900 sq.ft.,Not Furnished,,,Kuala Lumpur
95912535,,,RM 1 350 per month,Kuala Lumpur - Pantai,Condominium,2,1,2,980 sq.ft.,Partially Furnished,"Security, Gymnasium, Squash Court, Sauna, Barbeque area, Playground, Swimming Pool",Air-Cond,Kuala Lumpur
100221775,Perdana Villa Deluxe,,RM 1 100 per month,Kuala Lumpur - Cheras,Apartment,3,1,2,806 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur
100221736,38 Bidara,,RM 1 900 per month,Kuala Lumpur - KLCC,Condominium,2,,2,708 sq.ft.,Fully Furnished,"Club house, Parking, Swimming Pool, Gymnasium, Barbeque area, Sauna, Security, Minimart, Playground, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur
98244460,Cheras Ria,,RM 650 per month,Kuala Lumpur - Cheras,Flat,3,,1,560 sq.ft.,Not Furnished,"Minimart, Playground, Jogging Track",,Kuala Lumpur
100221594,Southlink,,RM 150 per month,Kuala Lumpur - Bangsar South,Apartment,1,1,1,60 sq.ft.,Not Furnished,,,Kuala Lumpur
100221567,Expressionz Professional Suites,2018,RM 1 400 per month,Kuala Lumpur - KL City,Service Residence,1,,1,325 sq.ft.,Fully Furnished,"Playground, Lift, Swimming Pool, Security, Gymnasium, Minimart, Parking","Air-Cond, Washing Machine, Cooking Allowed",Kuala Lumpur
100221553,Pangsapuri Melur (Sentul),2006,RM 1 400 per month,Kuala Lumpur - Sentul,Apartment,3,1,2,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift, Minimart",,Kuala Lumpur
100221544,Puncak Prima,2000,RM 2 300 per month,Kuala Lumpur - Sri Hartamas,Condominium,3,2,2,1246 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Multipurpose hall, Squash Court, Gymnasium, Tennis Court, Security, Minimart, Playground, Barbeque area, Sauna, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100220861,Arte Mont Kiara,,RM 3 000 per month,Kuala Lumpur - Mont Kiara,Service Residence,2,2,2,886 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Jogging Track, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100014446,Far East Residence,2021,RM 2 100 per month,Kuala Lumpur - Kuchai Lama,Service Residence,3,2,2,850 sq.ft.,Fully Furnished,"Playground, Barbeque area, Sauna, Minimart, Gymnasium, Security, Multipurpose hall","Air-Cond, Washing Machine, Cooking Allowed",Kuala Lumpur
100220109,Jasmin Apartment (Sri Rampai),,RM 1 299 per month,Kuala Lumpur - Setapak,Apartment,3,,2,950 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed",Kuala Lumpur
100220124,Midah Ria,,RM 1 199 per month,Kuala Lumpur - Cheras,Condominium,3,,2,950 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100219986,"The Park 2, Pavilion Bukit Jalil",2021,RM 2 999 per month,Kuala Lumpur - Bukit Jalil,Service Residence,3,1,2,800 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Security","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100219995,Sky Awani Residensi,,RM 1 599 per month,Kuala Lumpur - Sentul,Condominium,3,1,2,800 sq.ft.,Fully Furnished,"Club house, Parking, Barbeque area, Jogging Track, Sauna, Playground, Swimming Pool, Security, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur
100219993,Villa Putera,,RM 1 299 per month,Kuala Lumpur - Jalan Sultan Ismail,Condominium,1,1,1,800 sq.ft.,Fully Furnished,"Minimart, Playground, Tennis Court, Security, Swimming Pool, Squash Court, Gymnasium, Sauna, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur
